@id,@type,elevation,station,stationId,stationName,timestamp,rawMessage,textDescription,icon,presentWeather,temperature,dewpoint,windDirection,windSpeed,windGust,barometricPressure,seaLevelPressure,visibility,maxTemperatureLast24Hours,minTemperatureLast24Hours,precipitationLast3Hours,relativeHumidity,windChill,heatIndex,cloudLayers,ingestionDatetime
https://api.weather.gov/stations/002SE/observations/2025-06-24T23:50:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T23:50:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 23.09, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 15.56, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 220.1, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 11.052, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 25.056, 'qualityControl': 'S'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 62.582573407859, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 23.08865608342722, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T23:40:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T23:40:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 23.1, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 15.63, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 232.8, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 12.708, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 62.825728262946, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 23.106005126865554, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T23:00:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T23:00:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 23.21, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 15.34, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 221.8, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 10.908, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 61.260080230276, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 23.186124317123888, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T22:50:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T22:50:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 23.51, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 15.21, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 241.3, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 10.944, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 23.76, 'qualityControl': 'S'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 59.660811506175, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 23.474365633772223, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T22:30:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T22:30:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 23.61, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 14.85, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 216.3, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 9.936, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 57.944990986839, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 23.539563653545, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T21:30:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T21:30:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 23.47, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 14.41, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 207.7, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 8.856, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 56.800497505107, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 23.35567965707778, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T21:20:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T21:20:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 23.57, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 14.06, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 217.4, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 7.992, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 55.194641008904, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 23.423748959676665, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T21:00:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T21:00:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 23.06, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 13.73, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 230.5, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 8.208, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 55.71482567236, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 22.876331559222777, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T20:10:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T20:10:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 22.22, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 13.79, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 241, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 6.228, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 58.857546768337, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 22.034391498951113, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T18:40:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T18:40:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 19, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 13.38, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 358.6, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 4.788, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 69.887670144776, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T17:40:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T17:40:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 18.67, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 13.39, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 3.41, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 2.664, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 71.389678856245, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T17:20:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T17:20:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 18.18, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 13.39, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 312.4, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 3.708, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 73.615527898118, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T16:40:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T16:40:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 17.37, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 13.14, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 315.4, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 2.412, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 76.215210228985, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T16:20:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T16:20:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 17.12, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 13.29, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 44.99, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 3.384, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 78.190867704235, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T16:00:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T16:00:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 16.58, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 13.26, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 251.8, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 2.088, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 80.756928845718, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T15:50:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T15:50:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 16.31, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 13.26, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 256.9, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 1.512, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 6.696, 'qualityControl': 'S'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 82.156069290967, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T15:20:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T15:20:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 15.91, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 13.28, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 231.1, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 3.744, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 84.389078671851, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
https://api.weather.gov/stations/002SE/observations/2025-06-24T14:50:00+00:00,wx:ObservationStation,"{'unitCode': 'wmoUnit:m', 'value': 196.9}",https://api.weather.gov/stations/002SE,002SE,SCE Native Ave,2025-06-24T14:50:00+00:00,,,,[],"{'unitCode': 'wmoUnit:degC', 'value': 15.37, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': 13.16, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degree_(angle)', 'value': 219.8, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 5.796, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:km_h-1', 'value': 9.18, 'qualityControl': 'S'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:Pa', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:m', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:degC', 'value': None}","{'unitCode': 'wmoUnit:mm', 'value': None, 'qualityControl': 'Z'}","{'unitCode': 'wmoUnit:percent', 'value': 86.676129581231, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}","{'unitCode': 'wmoUnit:degC', 'value': None, 'qualityControl': 'V'}",[],2025-06-25 09:06:06
